system:index,Lat,Long,Z,.geo
00000000000000002616,-25.584,-48.15,-16.867171,"{""type"":""Point"",""coordinates"":[-48.149984071952915,-25.584342003804718]}"
00000000000000002617,-25.584,-48.147,-16.330526,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.584342003804718]}"
00000000000000002618,-25.584,-48.155,-17.286292,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.584342003804718]}"
00000000000000002619,-25.584,-48.153,-18.115217,"{""type"":""Point"",""coordinates"":[-48.15250792314916,-25.584342003804718]}"
00000000000000002625,-25.584,-48.302,-10.571197,"{""type"":""Point"",""coordinates"":[-48.30158013046692,-25.584342003804714]}"
00000000000000002626,-25.584,-48.299,-9.9950083,"{""type"":""Point"",""coordinates"":[-48.299056279270665,-25.584342003804718]}"
00000000000000002627,-25.584,-48.307,-12.094725,"{""type"":""Point"",""coordinates"":[-48.306636751061525,-25.584342003804718]}"
00000000000000002628,-25.584,-48.304,-11.211351,"{""type"":""Point"",""coordinates"":[-48.304108440764224,-25.584342003804718]}"
00000000000000002629,-25.584,-48.291,-6.5552992,"{""type"":""Point"",""coordinates"":[-48.2914758074798,-25.584342003804718]}"
0000000000000000262a,-25.584,-48.289,-7.3135447,"{""type"":""Point"",""coordinates"":[-48.288947497182505,-25.584342003804718]}"
0000000000000000262b,-25.584,-48.297,-9.2366029,"{""type"":""Point"",""coordinates"":[-48.29652796897336,-25.584342003804718]}"
0000000000000000262c,-25.584,-48.294,-7.5117096,"{""type"":""Point"",""coordinates"":[-48.29400411777712,-25.584342003804718]}"
0000000000000000262d,-25.584,-48.281,-9.3517078,"{""type"":""Point"",""coordinates"":[-48.281367025391646,-25.584342003804714]}"
0000000000000000262e,-25.584,-48.279,-9.5745743,"{""type"":""Point"",""coordinates"":[-48.2788431741954,-25.584342003804718]}"
0000000000000000262f,-25.584,-48.286,-8.3910146,"{""type"":""Point"",""coordinates"":[-48.286423645986254,-25.584342003804718]}"
00000000000000002630,-25.584,-48.284,-8.7762996,"{""type"":""Point"",""coordinates"":[-48.28389533568894,-25.584342003804718]}"
00000000000000002631,-25.584,-48.271,-10.449772,"{""type"":""Point"",""coordinates"":[-48.271262702404535,-25.584342003804718]}"
00000000000000002633,-25.584,-48.269,-10.613858,"{""type"":""Point"",""coordinates"":[-48.268734392107234,-25.584342003804718]}"
00000000000000002634,-25.584,-48.276,-10.011297,"{""type"":""Point"",""coordinates"":[-48.2763148638981,-25.584342003804718]}"
00000000000000002635,-25.584,-48.274,-10.089113,"{""type"":""Point"",""coordinates"":[-48.27379101270185,-25.584342003804718]}"
00000000000000002636,-25.584,-48.342,-10.685898,"{""type"":""Point"",""coordinates"":[-48.34201079971851,-25.584342003804718]}"
00000000000000002637,-25.584,-48.339,-10.874761,"{""type"":""Point"",""coordinates"":[-48.33948248942121,-25.584342003804718]}"
00000000000000002638,-25.584,-48.347,-10.409765,"{""type"":""Point"",""coordinates"":[-48.34706296121206,-25.584342003804718]}"
00000000000000002639,-25.584,-48.345,-10.533842,"{""type"":""Point"",""coordinates"":[-48.34453465091476,-25.584342003804718]}"
0000000000000000263a,-25.584,-48.332,-11.775834,"{""type"":""Point"",""coordinates"":[-48.33190201763035,-25.584342003804718]}"
0000000000000000263c,-25.584,-48.329,-12.239282,"{""type"":""Point"",""coordinates"":[-48.32937370733304,-25.584342003804718]}"
0000000000000000263e,-25.584,-48.337,-11.110298,"{""type"":""Point"",""coordinates"":[-48.3369541791239,-25.584342003804718]}"
00000000000000002640,-25.584,-48.334,-11.405026,"{""type"":""Point"",""coordinates"":[-48.33443032792765,-25.584342003804718]}"
00000000000000002642,-25.584,-48.322,-13.912162,"{""type"":""Point"",""coordinates"":[-48.321793235542195,-25.584342003804718]}"
00000000000000002644,-25.584,-48.319,-14.52558,"{""type"":""Point"",""coordinates"":[-48.31926938434594,-25.584342003804718]}"
00000000000000002646,-25.584,-48.327,-12.793919,"{""type"":""Point"",""coordinates"":[-48.32684985613679,-25.584342003804718]}"
00000000000000002648,-25.584,-48.324,-13.394098,"{""type"":""Point"",""coordinates"":[-48.32432154583949,-25.584342003804718]}"
0000000000000000264a,-25.584,-48.312,-18.073579,"{""type"":""Point"",""coordinates"":[-48.31168891255507,-25.584342003804718]}"
0000000000000000264b,-25.584,-48.309,-13.749845,"{""type"":""Point"",""coordinates"":[-48.309160602257776,-25.584342003804714]}"
0000000000000000264c,-25.584,-48.317,-15.853877,"{""type"":""Point"",""coordinates"":[-48.316741074048636,-25.584342003804718]}"
0000000000000000264d,-25.584,-48.314,-16.666666,"{""type"":""Point"",""coordinates"":[-48.314217222852385,-25.584342003804718]}"
0000000000000000264e,-25.584,-48.221,-14.482321,"{""type"":""Point"",""coordinates"":[-48.22072771016583,-25.584342003804718]}"
0000000000000000264f,-25.584,-48.218,-15.333422,"{""type"":""Point"",""coordinates"":[-48.21820385896958,-25.584342003804718]}"
00000000000000002650,-25.584,-48.226,-14.072729,"{""type"":""Point"",""coordinates"":[-48.22578433076043,-25.584342003804718]}"
00000000000000002651,-25.584,-48.223,-14.215224,"{""type"":""Point"",""coordinates"":[-48.22325602046313,-25.584342003804718]}"
00000000000000002652,-25.584,-48.211,-15.365456,"{""type"":""Point"",""coordinates"":[-48.21062338717873,-25.584342003804714]}"
00000000000000002653,-25.584,-48.208,-15.353181,"{""type"":""Point"",""coordinates"":[-48.20809507688142,-25.584342003804718]}"
00000000000000002654,-25.584,-48.216,-15.791953,"{""type"":""Point"",""coordinates"":[-48.21567554867228,-25.584342003804718]}"
00000000000000002655,-25.584,-48.213,-15.133127,"{""type"":""Point"",""coordinates"":[-48.21314723837498,-25.584342003804714]}"
00000000000000002656,-25.584,-48.201,-16.951501,"{""type"":""Point"",""coordinates"":[-48.200514605090554,-25.584342003804718]}"
00000000000000002657,-25.584,-48.198,-16.253682,"{""type"":""Point"",""coordinates"":[-48.197990753894324,-25.584342003804714]}"
00000000000000002658,-25.584,-48.206,-15.443765,"{""type"":""Point"",""coordinates"":[-48.20556676658413,-25.584342003804718]}"
00000000000000002659,-25.584,-48.203,-15.946109,"{""type"":""Point"",""coordinates"":[-48.20304291538787,-25.58434200380472]}"
0000000000000000265a,-25.584,-48.19,-16.587704,"{""type"":""Point"",""coordinates"":[-48.19041028210346,-25.584342003804714]}"
0000000000000000265b,-25.584,-48.188,-16.347015,"{""type"":""Point"",""coordinates"":[-48.187881971806156,-25.584342003804718]}"
0000000000000000265c,-25.584,-48.195,-16.548854,"{""type"":""Point"",""coordinates"":[-48.195462443597016,-25.584342003804718]}"
0000000000000000265d,-25.584,-48.193,-16.653766,"{""type"":""Point"",""coordinates"":[-48.19293413329971,-25.58434200380472]}"
0000000000000000265e,-25.584,-48.261,-10.717639,"{""type"":""Point"",""coordinates"":[-48.261153920316374,-25.584342003804714]}"
0000000000000000265f,-25.584,-48.259,-10.664532,"{""type"":""Point"",""coordinates"":[-48.25863006912012,-25.584342003804718]}"
00000000000000002661,-25.584,-48.266,-10.690535,"{""type"":""Point"",""coordinates"":[-48.26621054091099,-25.584342003804714]}"
00000000000000002662,-25.584,-48.264,-10.707285,"{""type"":""Point"",""coordinates"":[-48.26368223061368,-25.584342003804718]}"
00000000000000002663,-25.584,-48.251,-10.735279,"{""type"":""Point"",""coordinates"":[-48.251049597329256,-25.584342003804718]}"
00000000000000002664,-25.584,-48.249,-11.129112,"{""type"":""Point"",""coordinates"":[-48.24852128703196,-25.584342003804718]}"
00000000000000002665,-25.584,-48.256,-10.068776,"{""type"":""Point"",""coordinates"":[-48.256101758822815,-25.584342003804718]}"
00000000000000002666,-25.584,-48.254,-10.419626,"{""type"":""Point"",""coordinates"":[-48.253573448525515,-25.584342003804718]}"
00000000000000002668,-25.584,-48.241,-12.009481,"{""type"":""Point"",""coordinates"":[-48.2409408152411,-25.584342003804718]}"
00000000000000002669,-25.584,-48.238,-12.586706,"{""type"":""Point"",""coordinates"":[-48.23841696404485,-25.584342003804718]}"
0000000000000000266a,-25.584,-48.246,-11.278567,"{""type"":""Point"",""coordinates"":[-48.24599743583571,-25.584342003804718]}"
0000000000000000266b,-25.584,-48.243,-11.767981,"{""type"":""Point"",""coordinates"":[-48.24346912553841,-25.584342003804718]}"
0000000000000000266c,-25.584,-48.231,-13.734763,"{""type"":""Point"",""coordinates"":[-48.23083649225401,-25.584342003804718]}"
0000000000000000266d,-25.584,-48.228,-14.143888,"{""type"":""Point"",""coordinates"":[-48.2283081819567,-25.584342003804718]}"
0000000000000000266e,-25.584,-48.236,-13.033494,"{""type"":""Point"",""coordinates"":[-48.235888653747544,-25.584342003804718]}"
0000000000000000266f,-25.584,-48.233,-13.309136,"{""type"":""Point"",""coordinates"":[-48.233360343450244,-25.584342003804718]}"
0000000000000000240a,-25.582,-48.218,-15.411275,"{""type"":""Point"",""coordinates"":[-48.21820385896959,-25.581835989012678]}"
0000000000000000240b,-25.582,-48.216,-15.555071,"{""type"":""Point"",""coordinates"":[-48.21567554867229,-25.58183598901268]}"
0000000000000000240c,-25.582,-48.223,-13.825229,"{""type"":""Point"",""coordinates"":[-48.22325602046314,-25.58183598901268]}"
0000000000000000240d,-25.582,-48.221,-14.077521,"{""type"":""Point"",""coordinates"":[-48.22072771016584,-25.58183598901268]}"
0000000000000000240e,-25.582,-48.208,-14.982003,"{""type"":""Point"",""coordinates"":[-48.20809507688143,-25.581835989012678]}"
0000000000000000240f,-25.582,-48.206,-15.205426,"{""type"":""Point"",""coordinates"":[-48.20556676658413,-25.581835989012678]}"
00000000000000002410,-25.582,-48.213,-15.470818,"{""type"":""Point"",""coordinates"":[-48.21314723837498,-25.581835989012678]}"
00000000000000002411,-25.582,-48.211,-15.153238,"{""type"":""Point"",""coordinates"":[-48.21062338717872,-25.58183598901268]}"
00000000000000002412,-25.582,-48.198,-15.993188,"{""type"":""Point"",""coordinates"":[-48.19799075389432,-25.581835989012678]}"
00000000000000002413,-25.582,-48.195,-16.230452,"{""type"":""Point"",""coordinates"":[-48.19546244359701,-25.581835989012678]}"
00000000000000002414,-25.582,-48.203,-15.572546,"{""type"":""Point"",""coordinates"":[-48.20304291538787,-25.581835989012678]}"
00000000000000002415,-25.582,-48.201,-16.164386,"{""type"":""Point"",""coordinates"":[-48.20051460509056,-25.581835989012678]}"
00000000000000002416,-25.582,-48.188,-16.203961,"{""type"":""Point"",""coordinates"":[-48.18788197180615,-25.581835989012678]}"
00000000000000002417,-25.582,-48.185,-16.198753,"{""type"":""Point"",""coordinates"":[-48.18535366150885,-25.581835989012678]}"
00000000000000002418,-25.582,-48.193,-16.695271,"{""type"":""Point"",""coordinates"":[-48.192934133299715,-25.581835989012678]}"
00000000000000002419,-25.582,-48.19,-16.308842,"{""type"":""Point"",""coordinates"":[-48.19041028210346,-25.581835989012678]}"
0000000000000000241a,-25.582,-48.259,-10.36301,"{""type"":""Point"",""coordinates"":[-48.258630069120116,-25.581835989012678]}"
0000000000000000241b,-25.582,-48.256,-10.147657,"{""type"":""Point"",""coordinates"":[-48.25610175882282,-25.581835989012678]}"
0000000000000000241c,-25.582,-48.264,-10.300423,"{""type"":""Point"",""coordinates"":[-48.26368223061368,-25.581835989012678]}"
0000000000000000241d,-25.582,-48.261,-10.241724,"{""type"":""Point"",""coordinates"":[-48.261153920316374,-25.581835989012678]}"
0000000000000000241e,-25.582,-48.249,-10.692948,"{""type"":""Point"",""coordinates"":[-48.24852128703196,-25.581835989012678]}"
0000000000000000241f,-25.582,-48.246,-11.014489,"{""type"":""Point"",""coordinates"":[-48.245997435835704,-25.58183598901268]}"
00000000000000002420,-25.582,-48.254,-9.9181707,"{""type"":""Point"",""coordinates"":[-48.253573448525515,-25.581835989012678]}"
00000000000000002421,-25.582,-48.251,-10.465539,"{""type"":""Point"",""coordinates"":[-48.251049597329256,-25.581835989012678]}"
00000000000000002422,-25.582,-48.238,-12.226354,"{""type"":""Point"",""coordinates"":[-48.23841696404485,-25.581835989012678]}"
00000000000000002423,-25.582,-48.236,-12.520522,"{""type"":""Point"",""coordinates"":[-48.23588865374755,-25.58183598901268]}"
00000000000000002424,-25.582,-48.243,-11.453317,"{""type"":""Point"",""coordinates"":[-48.24346912553842,-25.581835989012678]}"
00000000000000002425,-25.582,-48.241,-11.415848,"{""type"":""Point"",""coordinates"":[-48.2409408152411,-25.581835989012678]}"
00000000000000002426,-25.582,-48.228,-13.58381,"{""type"":""Point"",""coordinates"":[-48.2283081819567,-25.581835989012678]}"
00000000000000002427,-25.582,-48.226,-13.671697,"{""type"":""Point"",""coordinates"":[-48.22578433076043,-25.58183598901268]}"
00000000000000002428,-25.582,-48.233,-12.938611,"{""type"":""Point"",""coordinates"":[-48.233360343450244,-25.581835989012678]}"
00000000000000002429,-25.582,-48.231,-13.393542,"{""type"":""Point"",""coordinates"":[-48.23083649225401,-25.581835989012678]}"
0000000000000000242a,-25.582,-48.178,-16.24592,"{""type"":""Point"",""coordinates"":[-48.177777648819045,-25.581835989012678]}"
0000000000000000242c,-25.582,-48.175,-16.31254,"{""type"":""Point"",""coordinates"":[-48.17524933852174,-25.58183598901268]}"
0000000000000000242e,-25.582,-48.183,-16.107095,"{""type"":""Point"",""coordinates"":[-48.18282981031259,-25.581835989012678]}"
0000000000000000242f,-25.582,-48.18,-16.205062,"{""type"":""Point"",""coordinates"":[-48.1803015000153,-25.581835989012678]}"
00000000000000002430,-25.582,-48.168,-16.454134,"{""type"":""Point"",""coordinates"":[-48.167668866730885,-25.581835989012678]}"
00000000000000002431,-25.582,-48.165,-16.51416,"{""type"":""Point"",""coordinates"":[-48.16514055643357,-25.581835989012678]}"
00000000000000002432,-25.582,-48.173,-16.363781,"{""type"":""Point"",""coordinates"":[-48.17272102822444,-25.58183598901268]}"
00000000000000002433,-25.582,-48.17,-16.304451,"{""type"":""Point"",""coordinates"":[-48.170197177028186,-25.581835989012678]}"
00000000000000002434,-25.582,-48.158,-17.456438,"{""type"":""Point"",""coordinates"":[-48.15756008464272,-25.581835989012678]}"
00000000000000002435,-25.582,-48.155,-17.385017,"{""type"":""Point"",""coordinates"":[-48.155036233446474,-25.58183598901268]}"
00000000000000002436,-25.582,-48.163,-16.748228,"{""type"":""Point"",""coordinates"":[-48.162616705237326,-25.581835989012678]}"
00000000000000002437,-25.582,-48.16,-16.939633,"{""type"":""Point"",""coordinates"":[-48.16008839494003,-25.581835989012678]}"
00000000000000002438,-25.582,-48.147,-16.829499,"{""type"":""Point"",""coordinates"":[-48.14745576165562,-25.581835989012678]}"
00000000000000002439,-25.582,-48.145,-16.474311,"{""type"":""Point"",""coordinates"":[-48.144927451358306,-25.58183598901268]}"
0000000000000000243a,-25.582,-48.153,-17.958063,"{""type"":""Point"",""coordinates"":[-48.15250792314916,-25.581835989012678]}"
0000000000000000243b,-25.582,-48.15,-17.026026,"{""type"":""Point"",""coordinates"":[-48.149984071952915,-25.581835989012678]}"
0000000000000000243d,-25.582,-48.347,-10.328494,"{""type"":""Point"",""coordinates"":[-48.34706296121207,-25.581835989012678]}"
00000000000000002448,-25.582,-48.299,-9.7147117,"{""type"":""Point"",""coordinates"":[-48.29905627927067,-25.581835989012678]}"
00000000000000002449,-25.582,-48.297,-9.0411982,"{""type"":""Point"",""coordinates"":[-48.296527968973365,-25.581835989012678]}"
0000000000000000244a,-25.582,-48.304,-10.905345,"{""type"":""Point"",""coordinates"":[-48.30410844076422,-25.581835989012678]}"
0000000000000000244b,-25.582,-48.302,-10.264709,"{""type"":""Point"",""coordinates"":[-48.30158013046692,-25.581835989012678]}"
0000000000000000244c,-25.582,-48.289,-7.7943468,"{""type"":""Point"",""coordinates"":[-48.288947497182505,-25.581835989012678]}"
0000000000000000244e,-25.582,-48.286,-8.0996289,"{""type"":""Point"",""coordinates"":[-48.286423645986254,-25.581835989012678]}"
00000000000000002450,-25.582,-48.294,-7.7013989,"{""type"":""Point"",""coordinates"":[-48.29400411777712,-25.581835989012678]}"
00000000000000002452,-25.582,-48.291,-7.2613255,"{""type"":""Point"",""coordinates"":[-48.2914758074798,-25.58183598901268]}"
00000000000000002454,-25.582,-48.279,-9.5076396,"{""type"":""Point"",""coordinates"":[-48.2788431741954,-25.581835989012678]}"
00000000000000002456,-25.582,-48.276,-9.5242506,"{""type"":""Point"",""coordinates"":[-48.276314863898094,-25.581835989012678]}"
00000000000000002458,-25.582,-48.284,-8.645252,"{""type"":""Point"",""coordinates"":[-48.28389533568894,-25.581835989012678]}"
0000000000000000245a,-25.582,-48.281,-8.9596155,"{""type"":""Point"",""coordinates"":[-48.281367025391646,-25.581835989012678]}"
0000000000000000245c,-25.582,-48.269,-10.305163,"{""type"":""Point"",""coordinates"":[-48.268734392107234,-25.581835989012678]}"
0000000000000000245e,-25.582,-48.266,-10.384708,"{""type"":""Point"",""coordinates"":[-48.26621054091098,-25.581835989012678]}"
00000000000000002460,-25.582,-48.274,-9.9778168,"{""type"":""Point"",""coordinates"":[-48.27379101270185,-25.581835989012678]}"
00000000000000002462,-25.582,-48.271,-10.143141,"{""type"":""Point"",""coordinates"":[-48.271262702404535,-25.581835989012678]}"
00000000000000002464,-25.582,-48.339,-10.820952,"{""type"":""Point"",""coordinates"":[-48.33948248942121,-25.581835989012678]}"
00000000000000002465,-25.582,-48.337,-11.09573,"{""type"":""Point"",""coordinates"":[-48.3369541791239,-25.58183598901268]}"
00000000000000002466,-25.582,-48.345,-10.451654,"{""type"":""Point"",""coordinates"":[-48.34453465091476,-25.581835989012678]}"
00000000000000002468,-25.582,-48.342,-10.610898,"{""type"":""Point"",""coordinates"":[-48.34201079971851,-25.581835989012678]}"
